__v,_id,name,region
0,612c930318129657973eff3b,Monyo,612c930318129657973efeeb
0,612c930318129657973eff3c,Nattalin,612c930318129657973efeeb
0,612c930318129657973eff3d,Okpho,612c930318129657973efeeb
0,612c930318129657973eff3e,Ooethegone,612c930318129657973efeeb
0,612c930318129657973eff3f,Sitkwin,612c930318129657973efeeb
0,612c930318129657973eff40,Tapun,612c930318129657973efeeb
0,612c930318129657973eff41,Tharrawaddy,612c930318129657973efeeb
0,612c930318129657973eff42,Thonze,612c930318129657973efeeb
0,612c930318129657973eff43,Zigon,612c930318129657973efeeb
0,612c930318129657973eff7c,Botataung,612c930318129657973eff44
0,612c930318129657973eff7d,Dagon Seikkan,612c930318129657973eff44
0,612c930318129657973eff7e,Dawbon,612c930318129657973eff44
0,612c930318129657973eff7f,East Dagon,612c930318129657973eff44
0,612c930318129657973eff80,Mingala Taungnyunt,612c930318129657973eff44
0,612c930318129657973eff81,North Dagon,612c930318129657973eff44
0,612c930318129657973eff82,North Okkalapa,612c930318129657973eff44
0,612c930318129657973eff83,Pazundaung,612c930318129657973eff44
0,612c930318129657973eff84,South Dagon,612c930318129657973eff44
0,612c930318129657973eff85,South Okkalapa,612c930318129657973eff44
0,612c930318129657973eff86,Tamwe,612c930318129657973eff44
0,612c930318129657973eff87,Thaketa,612c930318129657973eff44
0,612c930318129657973eff88,Thingangyun,612c930318129657973eff44
0,612c930318129657973eff89,Yankin,612c930318129657973eff44
0,612c930318129657973eff8a,Hlaingthaya,612c930318129657973eff44
0,612c930318129657973eff8b,Hlegu,612c930318129657973eff44
0,612c930318129657973eff8c,Hmawbi,612c930318129657973eff44
0,612c930318129657973eff8d,Htantabin,612c930318129657973eff44
0,612c930318129657973eff8e,Insein,612c930318129657973eff44
0,612c930318129657973eff8f,Mingaladon,612c930318129657973eff44
0,612c930318129657973eff90,Rural,612c930318129657973eff44
0,612c930318129657973eff91,Shwepyitha,612c930318129657973eff44
0,612c930318129657973eff92,Taikkyi,612c930318129657973eff44
0,612c930318129657973eff93,Cocokyun,612c930318129657973eff44
0,612c930318129657973eff94,Dala,612c930318129657973eff44
0,612c930318129657973eff95,Kawhmu,612c930318129657973eff44
0,612c930318129657973eff96,Kayan,612c930318129657973eff44
0,612c930318129657973eff97,Kungyangon,612c930318129657973eff44
0,612c930318129657973eff98,Kyauktan,612c930318129657973eff44
0,612c930318129657973eff99,Rural,612c930318129657973eff44
0,612c930318129657973eff9a,Seikkyi Kanaungto,612c930318129657973eff44
0,612c930318129657973eff9b,Tada,612c930318129657973eff44
0,612c930318129657973eff9c,Thanlyin,612c930318129657973eff44
0,612c930318129657973eff9d,Thongwa,612c930318129657973eff44
0,612c930318129657973eff9e,Twante,612c930318129657973eff44
0,612c930318129657973eff9f,Ahlon,612c930318129657973eff44
0,612c930318129657973effa0,Bahan,612c930318129657973eff44
0,612c930318129657973effa1,Dagon,612c930318129657973eff44
0,612c930318129657973effa2,Hlaing,612c930318129657973eff44
0,612c930318129657973effa3,Kamayut,612c930318129657973eff44
